CustomerKey,FullName,AddressLine1,Year,Quarter,Month,Day,Education,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,Occupation,TotalChildren,YearlyIncome
16546,"Jordan, Terrance",112 Kathleen Drive,1959,Qtr 3,August,28,Partial College,1,M,1,Manual,2,$20000
16547,"Yang, Jake","331, boulevard Tremblay",1958,Qtr 1,February,15,Partial College,1,M,1,Manual,2,$20000
16548,"Rubio, Darren","84, rue Philibert-Delorme",1960,Qtr 3,July,14,Bachelors,1,M,0,Clerical,3,$30000
16549,"Moreno, Linda",Hans-Rosenthal-Platz 0841,1959,Qtr 3,August,6,Bachelors,1,S,0,Clerical,3,$30000
16550,"Madan, Frederick",4812 Kipling Court,1959,Qtr 1,February,22,Bachelors,1,M,0,Clerical,0,$30000
16551,"Shan, Christy","27, place de Brazaville",1959,Qtr 4,November,14,Bachelors,1,S,0,Clerical,0,$30000
16552,"Sanchez, Joe",Zollstr 6666,1959,Qtr 3,July,10,Bachelors,1,M,0,Clerical,0,$30000
16553,"Roberts, Gabriella",8170 Money Dr.,1959,Qtr 1,March,5,Graduate Degree,1,M,0,Clerical,3,$40000
16554,"Chander, Casey",1481 Marina Blvd.,1958,Qtr 3,August,17,Bachelors,1,S,0,Clerical,1,$30000
16555,"Vazquez, Mathew","48bis, boulevard du Montparnasse",1970,Qtr 2,June,21,High School,1,M,1,Manual,1,$10000
16556,"Butler, Angelica",Heidestieg Straße 8664,1970,Qtr 1,January,6,Partial College,0,S,1,Manual,0,$20000
16557,"Chander, Derek","80, avenue des Champs-Elysées",1970,Qtr 2,April,17,Partial College,1,S,1,Manual,0,$20000
16558,"Sara, Preston",Waldstr 21,1970,Qtr 2,April,17,Partial College,0,S,1,Manual,0,$20000
16559,"Martinez, Candace","2, rue Lamarck",1969,Qtr 4,October,23,High School,1,S,0,Manual,2,$10000
16560,"Sun, Kelvin","387, rue des Berges",1970,Qtr 4,October,14,Bachelors,1,S,0,Clerical,0,$30000
16561,"Yuan, Kurt",8869 C Olivera Rd,1970,Qtr 4,December,6,Bachelors,1,M,0,Clerical,0,$30000
16562,"Zhang, Colleen",708 Bonifacio,1970,Qtr 3,September,10,Graduate Degree,1,M,0,Clerical,0,$40000
16563,"Baker, Mackenzie",3987 Nuala Street,1919,Qtr 3,August,27,Graduate Degree,1,S,1,Clerical,2,$20000
16564,"Wu, Susan",5097 Waterfall Way,1969,Qtr 3,August,7,Partial College,1,S,1,Manual,0,$20000
16565,"Anand, Corey",Zur Lindung 199,1969,Qtr 2,April,8,Graduate Degree,1,M,0,Clerical,0,$40000
16566,"Shen, Ashlee","51, impasse Ste-Madeleine",1969,Qtr 1,January,22,Graduate Degree,1,S,0,Clerical,0,$40000
16567,"Lopez, Erick",Erftplatz 6,1969,Qtr 3,September,10,Graduate Degree,1,S,0,Skilled Manual,0,$50000
16568,"Coleman, Caroline",Kulmer Straße 2,1922,Qtr 1,February,13,Graduate Degree,1,M,0,Clerical,1,$40000
16569,"Li, Colleen","40, rue Lauriston",1952,Qtr 3,September,12,Partial College,1,S,2,Manual,3,$10000
16570,"She, Julie","7, place Beaubernard",1952,Qtr 1,March,20,Partial College,1,M,1,Manual,2,$20000
16571,"Torres, Audrey",9883 Sierra Rd,1951,Qtr 3,September,9,Partial College,1,M,1,Manual,2,$20000
16572,"Xu, Jon",Hauptstr 639,1968,Qtr 2,May,17,High School,1,S,1,Manual,2,$10000
16573,"Dominguez, Ruben",8859 Reliz Valley Road,1968,Qtr 1,February,10,Partial College,0,S,0,Manual,1,$20000
16574,"Gomez, Joe",9275 Westwood Way,1968,Qtr 1,March,12,Partial College,0,S,0,Manual,1,$20000
16575,"Vance, Veronica",6807 Snowberry Court,1944,Qtr 3,September,3,Graduate Degree,0,S,2,Management,3,$170000
16576,"Beck, Corey","9, rue Léo Delibes",1946,Qtr 4,October,12,Partial College,1,S,2,Professional,5,$90000
16577,"Chen, Leah","1234, rue des Pyrenees",1946,Qtr 2,April,3,Partial College,0,S,2,Professional,5,$90000
16578,"Weber, Stefanie",Auf der Krone 4553,1946,Qtr 4,December,5,Bachelors,1,S,4,Management,2,$100000
16579,"Davis, Zachary",4008 Charlotte Court,1953,Qtr 2,June,20,High School,1,M,1,Professional,4,$70000
16580,"Chen, Dawn","184, rue de Varenne",1954,Qtr 3,July,4,High School,0,M,2,Professional,3,$100000
16581,"Becker, Kenneth","27, place de Brazaville",1954,Qtr 3,July,23,High School,1,S,3,Professional,3,$100000
16582,"Torres, Frank",Parkstr 4185,1954,Qtr 4,October,4,High School,1,M,3,Professional,3,$100000
16583,"Martinez, Justin",Alderstr 8229,1954,Qtr 2,May,5,High School,1,M,3,Professional,3,$100000
16584,"Gray, Devin",3771 Concerto Circle,1954,Qtr 2,May,3,High School,0,S,4,Professional,0,$170000
16585,"Sun, Vincent",3453 Wren Ave.,1954,Qtr 2,May,6,Partial High School,1,M,2,Professional,0,$170000
16586,"Chander, Leonard","530, rue des Berges",1953,Qtr 2,June,23,Partial College,1,M,4,Professional,3,$100000
16587,"Martinez, Zachary",Herzogstr 4662,1953,Qtr 3,September,11,Bachelors,1,M,2,Management,3,$120000
16588,"Martinez, Andre",5598 Mt. Palomar Pl.,1953,Qtr 2,April,3,Partial College,1,M,2,Professional,4,$130000
16589,"Suri, Martin",5425 Highland Circle,1953,Qtr 2,April,10,Partial College,1,M,2,Professional,5,$130000
16590,"Deng, Shawn",4678 Pelican Loop,1953,Qtr 3,September,2,Bachelors,1,M,3,Management,3,$150000
16591,"He, Clarence",1082 Selena Court,1953,Qtr 4,October,27,Bachelors,1,M,4,Management,3,$160000
16592,"Gomez, Jacquelyn","39, route de Marseille",1952,Qtr 4,November,15,Partial College,1,M,2,Professional,4,$80000
16593,"He, Suzanne",6894 Oeffler Ln.,1952,Qtr 1,January,5,Partial College,0,M,3,Professional,4,$120000
16594,"Jones, Andrew",2855 Playa,1952,Qtr 1,March,4,Bachelors,0,M,3,Management,4,$170000
16595,"Anderson, Cameron",37 Peachwillow Lane,1952,Qtr 3,July,19,Bachelors,1,M,3,Management,4,$170000
16596,"Carter, Gabrielle","1, rue de Maubeuge",1951,Qtr 1,March,28,Partial High School,1,S,2,Skilled Manual,5,$70000
16597,"Xu, Kelli",Curieweg 4666,1951,Qtr 1,March,15,Partial College,1,S,4,Professional,3,$100000
16598,"Rai, Kate",7775 San Ysidro Court,1951,Qtr 4,November,3,High School,0,S,3,Professional,4,$130000
16599,"Cai, Ramón",7922 Rancho View Drive,1950,Qtr 2,May,17,Bachelors,1,M,3,Management,4,$150000
16600,"Suarez, Janet","112, avenue du Québec",1948,Qtr 2,May,16,High School,1,S,3,Management,4,$90000
16601,"Rana, Tabitha",8320 Rotherham Dr,1948,Qtr 1,February,9,High School,0,S,4,Management,5,$130000
16602,"Travers, Jill",1723 Alvarado Dr,1948,Qtr 3,September,19,High School,1,M,4,Management,4,$150000
16603,"Seely, Scott",Berliner Platz 774,1947,Qtr 4,November,19,Partial High School,1,M,3,Professional,4,$110000
16604,"Serrano, Roy",Buergermeister-ulrich-str 41,1947,Qtr 1,January,4,High School,0,M,4,Management,5,$120000
16605,"Randall, Toni",7957 Hermosa,1975,Qtr 4,November,10,Bachelors,1,M,4,Professional,0,$60000
16606,"Blanco, Ricky",3967 High Street,1976,Qtr 4,November,9,Bachelors,1,S,3,Professional,0,$70000
16607,"Gonzales, Logan",8200 Showtime Court,1975,Qtr 3,August,27,Bachelors,1,M,3,Professional,0,$70000
16608,"Martin, Ricky",2912 Guadalupe,1975,Qtr 4,December,13,Bachelors,1,S,3,Professional,0,$70000
16609,"Jimenez, Gary",707 Willcrest Circle,1974,Qtr 3,August,13,Bachelors,0,S,4,Professional,0,$70000
16610,"Clark, Sydney",9864 Bates Court,1974,Qtr 2,June,23,Bachelors,0,M,4,Professional,0,$70000
16611,"Rodriguez, Dylan",7135 Pinehurst Court,1975,Qtr 1,January,16,Bachelors,0,S,3,Professional,0,$80000
16612,"Ashe, Ebony",1956 Pine Drive,1975,Qtr 3,August,22,Bachelors,0,S,2,Professional,0,$90000
16613,"Sutton, Cassie",5984 Dewing Avenue,1974,Qtr 2,April,8,Bachelors,1,M,4,Professional,0,$70000
16614,"Shen, Alison",1134 Concord Pl.,1973,Qtr 3,September,22,Bachelors,1,M,3,Professional,0,$80000
16615,"Patel, Kaitlin",8117 Green View Court,1973,Qtr 1,February,8,Bachelors,0,S,3,Professional,0,$80000
16616,"Liang, Kelvin",6684 Galloway Drive,1974,Qtr 2,June,6,Bachelors,0,S,2,Professional,0,$90000
16617,"Xie, Alvin",8592 Camelback Ct.,1974,Qtr 1,February,6,High School,1,M,1,Management,0,$100000
16618,"Subram, Cassandra",1411 Moretti Drive,1974,Qtr 2,June,17,Partial College,1,M,3,Management,0,$110000
16619,"Perez, Whitney",4231 Highland Dr.,1974,Qtr 2,May,5,Partial High School,0,M,4,Professional,5,$120000
16620,"Thompson, Cameron",9080 San Carlos Avenue,1973,Qtr 2,May,16,Bachelors,1,M,3,Professional,0,$90000
16621,"Seidel, Birgit",543 Northwood Drive,1973,Qtr 1,March,16,High School,0,M,2,Management,0,$100000
16622,"Navarro, Byron",2624 El Monte Drive,1973,Qtr 2,May,15,High School,1,S,2,Management,0,$100000
16623,"Lal, Andres",4976 Singingwood Court,1973,Qtr 3,September,4,Bachelors,1,S,4,Professional,5,$150000
16624,"Alvarez, Albert",3541 Corte Poquito,1972,Qtr 3,July,27,Bachelors,0,S,3,Professional,0,$90000
16625,"Deng, Grant",8759 Pastime Dr.,1972,Qtr 2,May,22,High School,0,M,2,Management,0,$100000
16626,"Morgan, Nathaniel",2496 Greendell Pl.,1972,Qtr 3,July,18,High School,1,S,3,Management,0,$100000
16627,"Chen, Claudia",5955 Colfax Street,1971,Qtr 2,May,27,Bachelors,1,M,4,Professional,0,$80000
16628,"Prasad, Francisco",1970 Napa Ct.,1971,Qtr 2,April,19,Bachelors,0,S,4,Professional,0,$80000
16629,"Zheng, Rosa",2391 St. Peter Court,1972,Qtr 3,September,13,High School,1,S,4,Management,0,$110000
16630,"Sutton, Jaime",7964 Gentrytown Drive,1972,Qtr 3,July,11,High School,1,M,4,Management,0,$110000
16631,"Ward, Haley",6071 Mi Casa Court,1971,Qtr 1,March,20,Bachelors,1,S,4,Professional,0,$90000
16632,"Romero, Ruben",5263 Etcheverry Dr,1971,Qtr 2,May,17,High School,1,S,3,Management,0,$100000
16633,"Becker, Kelli",6006 Hackamore Lane,1971,Qtr 4,December,26,High School,1,M,4,Management,0,$100000
16634,"Hu, Jenny",1589 Mt. Tamalpais Place,1970,Qtr 1,February,16,Bachelors,1,M,4,Professional,0,$90000
16635,"Suri, Erick",101 Adobe Dr,1970,Qtr 1,February,14,Partial High School,1,M,4,Professional,0,$100000
16636,"Gomez, Danny",8022 Camino Verde,1970,Qtr 3,August,26,High School,1,M,4,Management,0,$110000
16637,"King, Evan",7492 Duckhorn Court,1971,Qtr 3,August,19,High School,1,M,4,Management,0,$110000
16638,"Ye, Dennis",4921 St. Geemain Lane,1971,Qtr 3,August,11,Partial High School,1,M,4,Professional,0,$110000
16639,"Romero, Renee",1767 Holton Court,1971,Qtr 3,July,11,Partial High School,1,S,4,Professional,0,$110000
16640,"Lal, Colin",6309 Poplar Avenue,1971,Qtr 2,June,3,Partial High School,0,M,4,Management,0,$130000
16641,"Bailey, Julia",5634 Blue Ridge Drive,1941,Qtr 2,May,17,Bachelors,1,S,2,Management,5,$70000
16642,"Mitchell, Mason",1983 Cliffside Drive,1941,Qtr 4,November,7,Bachelors,0,S,4,Management,2,$130000
16643,"Wilson, Fernando",6104 Santa Maria Ct.,1941,Qtr 3,July,19,Graduate Degree,0,S,4,Management,1,$170000
16644,"Goel, Leonard",3361 Crow Street,1941,Qtr 4,December,23,Graduate Degree,1,M,2,Management,1,$170000
16645,"Subram, Chelsea",3029 Arnold Dr,1942,Qtr 4,October,18,Bachelors,1,M,2,Management,5,$80000
16646,"Collins, Xavier",3002 Carmel Drive,1942,Qtr 4,October,25,Graduate Degree,1,M,3,Management,2,$100000
16647,"Alexander, Anna",3029 Pastime Dr,1942,Qtr 4,October,18,Graduate Degree,1,M,3,Management,2,$120000
16648,"Coleman, Rachel",5293 Juliet Court,1942,Qtr 2,June,26,Bachelors,1,M,4,Management,2,$130000
16649,"Stewart, Makayla",6330 Limewood Pl,1943,Qtr 1,February,7,Bachelors,1,M,3,Management,2,$110000
16650,"Green, Kaitlyn",2656 Stafford Ave.,1943,Qtr 3,September,3,Graduate Degree,1,M,3,Management,2,$120000
16651,"Martinez, Abigail",8020 Charlotte Ave.,1943,Qtr 3,September,26,Bachelors,1,M,3,Management,2,$120000
16652,"Richardson, Nicole",2687 Gilberto,1973,Qtr 3,August,6,Partial College,1,M,2,Skilled Manual,0,$60000
16653,"Phillips, Isabella",7523 Surf View Drive,1973,Qtr 2,April,16,Partial College,1,M,2,Professional,0,$70000
16654,"Zhang, Heather",4286 NE 3rd Court,1973,Qtr 1,March,18,Partial College,1,M,2,Professional,0,$70000
16655,"Taylor, Destiny",4210 Concord Blvd.,1976,Qtr 1,March,26,Partial College,1,M,2,Professional,0,$60000
16656,"Zhang, Ronnie",2479 Killdeer Court,1955,Qtr 2,May,10,High School,0,M,2,Skilled Manual,2,$80000
16657,"She, Alvin",115 Santa Fe Street,1955,Qtr 1,March,21,High School,0,M,2,Skilled Manual,2,$80000
16658,"Raje, Ashlee",7281 Barberry Court,1955,Qtr 2,April,15,High School,1,S,2,Skilled Manual,2,$80000
16659,"Jones, Emily",9716 Broadmoor Drive,1955,Qtr 4,December,3,High School,1,S,2,Skilled Manual,2,$80000
16660,"Blanco, Lee",6567 Pinole Valley Rd,1956,Qtr 2,June,3,High School,0,S,2,Skilled Manual,2,$70000
16661,"Raman, Shane",7560 Franklin Canyon Road,1956,Qtr 2,April,15,High School,1,S,2,Skilled Manual,2,$70000
16662,"Gao, Stacey",1825 Corte Del Prado,1957,Qtr 1,March,8,High School,0,S,2,Professional,2,$70000
16663,"Lu, Rosa",4487 Coldwater Drive,1957,Qtr 4,October,9,High School,0,S,2,Professional,2,$70000
16664,"Nelson, Sophia","88, rue Pierre-Demoulin",1958,Qtr 2,June,17,Graduate Degree,1,M,1,Management,0,$130000
16665,"Suarez, Linda",258 Bluejay Dr.,1958,Qtr 2,June,25,Graduate Degree,0,S,2,Management,0,$130000
16666,"Torres, Taylor",8932 Condor Place,1973,Qtr 2,April,9,Bachelors,0,S,1,Management,0,$80000
16667,"Sanchez, Allison",8228 Seal Way,1974,Qtr 4,November,5,High School,1,S,2,Professional,0,$30000
16668,"Malhotra, Levi",3005 Banyan Way,1974,Qtr 3,July,18,High School,0,S,2,Professional,0,$30000
16669,"Martinez, Benjamin",6665 Homestead Ave.,1974,Qtr 1,March,24,Partial College,1,S,2,Professional,0,$60000
16670,"White, Sarah",3754 San Ysidro Court,1974,Qtr 3,July,18,Partial College,0,S,2,Professional,0,$60000
16671,"Wood, Megan",1962 Cunha Ct.,1974,Qtr 3,August,25,Partial College,1,S,2,Professional,0,$60000
16672,"Martinez, Nicole",8189 Lydia Lane,1974,Qtr 2,June,28,Partial College,1,S,2,Professional,0,$60000
16673,"Guo, Curtis",5870 Louisiana Dr.,1974,Qtr 2,May,8,Partial College,0,S,2,Professional,0,$60000
16674,"Yuan, Ricardo",6870 D Bel Air Drive,1959,Qtr 4,November,13,Graduate Degree,1,M,3,Management,0,$130000
16675,"Arthur, Kristi",1515 Tuolumne St.,1959,Qtr 2,June,17,Graduate Degree,0,S,3,Management,0,$160000
16676,"Perry, Amanda",7870 Orangewood Dr.,1966,Qtr 1,March,26,Graduate Degree,1,M,3,Management,0,$130000
16677,"Hughes, Jack",492 Loveridge Circle,1966,Qtr 3,August,14,Graduate Degree,1,M,4,Management,0,$130000
16678,"Ramirez, Ian",5092 Almondwood Dr.,1957,Qtr 4,October,15,Partial High School,1,M,2,Skilled Manual,2,$70000
16679,"Carter, Amber",3731 Broadmoor Avenue,1963,Qtr 4,October,5,Bachelors,0,S,1,Professional,0,$70000
16680,"Edwards, Carlos",5576 Westminster Pl.,1963,Qtr 1,March,16,Bachelors,0,M,1,Professional,0,$70000
16681,"Chande, Louis",3774 Napa Court,1967,Qtr 1,March,15,Bachelors,1,S,4,Professional,5,$80000
16682,"Ramos, Kristy",2078 Jennifer Way,1967,Qtr 3,July,9,Bachelors,1,M,0,Professional,4,$90000
16683,"Rai, Christy",4814 Ward Street,1967,Qtr 1,March,5,Bachelors,1,M,0,Professional,4,$90000
16684,"Perez, Joel",6566 Pinole Valley Rd.,1962,Qtr 4,November,18,Bachelors,1,M,1,Professional,1,$60000
16685,"Dominguez, Robin",3296 Trinity Ave,1962,Qtr 2,June,13,Bachelors,1,S,1,Professional,1,$60000
16686,"Alonso, Kristine",290 Reed Way,1962,Qtr 3,July,15,Bachelors,1,M,1,Professional,1,$60000
16687,"Romero, Lawrence",1386 Eastgate,1961,Qtr 2,April,11,Partial College,0,S,1,Skilled Manual,1,$60000
16688,"Gomez, Tabitha",9941 Roanwood Way,1961,Qtr 4,October,4,Partial College,0,S,1,Skilled Manual,1,$60000
16689,"Shen, Rafael",7839 Liscome Way,1961,Qtr 3,September,3,Partial College,1,M,1,Skilled Manual,1,$60000
16690,"Wu, Aimee",5602 Dancing Road,1966,Qtr 4,November,2,Graduate Degree,1,M,1,Management,0,$110000
16691,"Romero, Paula",4345 Azoras Circle,1966,Qtr 4,November,6,Graduate Degree,0,S,2,Management,0,$110000
16692,"Diaz, Jay",5612 Piedmont Dr.,1960,Qtr 2,April,17,Partial College,1,M,1,Skilled Manual,1,$60000
16693,"Coleman, Ethan",6705 Tweed Lane,1960,Qtr 3,July,23,Partial College,1,M,1,Skilled Manual,1,$60000
16694,"Sun, Mandy",8890 Lake Place,1960,Qtr 2,May,10,Partial College,1,M,1,Skilled Manual,1,$60000
16695,"Serrano, Dwayne",9335 Wilke Drive,1959,Qtr 2,April,27,Bachelors,1,M,1,Professional,1,$90000
16696,"Zeng, Claudia",8310 MountainAire Pkwy.,1965,Qtr 1,February,11,Bachelors,0,S,1,Professional,0,$70000
16697,"Henderson, Wyatt",3001 Silverwood Dr.,1965,Qtr 2,May,3,Bachelors,1,S,4,Professional,5,$80000
16698,"Gill, Mallory",4036 Elk Dr,1964,Qtr 3,August,9,Bachelors,0,S,1,Professional,0,$70000
16699,"Kapoor, Dominic",289 D Bel Air Drive,1959,Qtr 3,August,28,Bachelors,1,M,1,Professional,5,$100000
16700,"Gill, Billy",7437 Margaret Ct.,1963,Qtr 2,June,21,Bachelors,0,S,1,Professional,0,$70000
16701,"Zheng, Laura",4428 Jones Rd.,1963,Qtr 3,July,17,Bachelors,0,S,2,Professional,0,$70000
16702,"Raman, Patricia",7008 Buckingham Dr.,1962,Qtr 1,March,16,Partial College,1,M,1,Skilled Manual,1,$60000
16703,"Sanchez, Denise",8679 Mt. Tamlapais Place,1962,Qtr 2,May,5,Partial College,1,M,1,Skilled Manual,1,$60000
16704,"Chavez, Karla",699 Hummingbird Ct.,1961,Qtr 2,June,2,Partial College,1,M,2,Skilled Manual,5,$70000
16705,"Wood, Jacqueline",1645 Appleton Court,1958,Qtr 3,July,11,Bachelors,0,M,2,Professional,5,$80000
16706,"Shan, Jenny",7207 Sycamore Dr.,1958,Qtr 2,May,10,Bachelors,1,M,2,Professional,5,$80000
16707,"Serrano, Derrick",1160 Camelback Road,1958,Qtr 2,April,7,Bachelors,1,S,1,Professional,2,$90000
16708,"Sanz, Kellie",3189 La Salle St.,1958,Qtr 4,October,11,Bachelors,0,S,1,Management,2,$90000
16709,"Alvarez, Roy",2959 Freda Drive,1936,Qtr 2,June,16,Partial College,0,M,2,Clerical,2,$30000
16710,"Arthur, Carla",6086 Glen Wood Drive,1960,Qtr 3,September,15,Partial College,1,M,3,Skilled Manual,5,$70000
16711,"Zhao, Jorge",7527 Eola,1960,Qtr 1,February,2,Partial College,1,M,3,Skilled Manual,5,$70000
16712,"Lu, Suzanne",7605 Mount Dr.,1956,Qtr 4,October,24,Partial College,0,S,1,Skilled Manual,1,$70000
16713,"Nara, Tony",7922 Rock Island Drive,1953,Qtr 4,November,6,Bachelors,1,M,1,Management,2,$40000
16714,"Nicholls, Dalton",8433 Kenmore,1976,Qtr 3,August,10,High School,1,M,2,Skilled Manual,0,$30000
16715,"Ramirez, Katelyn",5424 Bel Air Drive,1976,Qtr 3,September,21,High School,1,M,2,Skilled Manual,0,$30000
16716,"Henderson, Jose",3131 Greer Ave,1976,Qtr 1,February,3,High School,0,S,2,Skilled Manual,0,$30000
16717,"Umeda, Masaki",3505 Graham St.,1975,Qtr 2,April,11,High School,1,M,1,Skilled Manual,0,$40000
16718,"Stone, Gavin",4668 East Avenue,1975,Qtr 3,July,26,High School,1,S,1,Skilled Manual,0,$40000
16719,"Russell, Trevor",7063 S. 107th Street,1975,Qtr 1,January,11,High School,1,S,1,Skilled Manual,0,$40000
16720,"Perry, Morgan",878 Amador Ct,1980,Qtr 4,November,17,High School,1,S,2,Skilled Manual,0,$30000
16721,"Sanders, Xavier",8589 Shannon Ln.,1980,Qtr 3,September,3,High School,0,M,2,Skilled Manual,0,$30000
16722,"Gray, Sean",5694 C Del Rio Circle,1980,Qtr 2,June,27,High School,1,S,2,Skilled Manual,0,$30000
16723,"Zhao, Barbara",7076 Terry Lynn Lane,1980,Qtr 3,September,14,High School,1,M,2,Skilled Manual,0,$30000
16724,"Yang, Gabriel",9324 Youngsdale Drive,1980,Qtr 2,May,16,High School,0,S,2,Skilled Manual,0,$30000
16725,"Williams, Jacob",7640 First Ave.,1980,Qtr 2,June,21,High School,1,M,2,Skilled Manual,0,$30000
16726,"Wood, Miguel",9666 Pinehurst Court,1979,Qtr 2,May,26,High School,1,M,2,Skilled Manual,0,$30000
16727,"Johnston, Charles",115 Pine Creek Way,1980,Qtr 4,November,17,High School,0,S,2,Skilled Manual,0,$40000
16728,"Morris, Cole",1517 Chisholm Way,1980,Qtr 1,January,21,High School,1,M,2,Skilled Manual,0,$40000
16729,"Nara, Tommy",6306 Manila Ave.,1937,Qtr 2,June,13,Partial College,0,M,2,Clerical,2,$30000
16730,"Long, Mariah",5543 Royal Arch Court,1937,Qtr 4,October,1,Partial College,0,M,2,Clerical,2,$30000
16731,"White, Nicole",9003 C St.,1979,Qtr 1,February,9,Partial High School,0,S,2,Clerical,0,$30000
16732,"Flores, Natalie",3805 Brushcreek Court,1978,Qtr 2,June,25,High School,0,S,2,Skilled Manual,0,$40000
16733,"Srini, Douglas",6733 North Star Dr,1938,Qtr 3,September,6,Bachelors,1,M,2,Management,2,$40000
16734,"Martinez, Emma",5337 Claudia Dr.,1938,Qtr 1,March,23,Bachelors,1,S,2,Management,2,$40000
16735,"Hayes, Melissa",9737 Oak Creek Ct,1977,Qtr 2,June,6,High School,0,S,2,Skilled Manual,0,$40000
16736,"Alexander, Kelly",25 Leisure Lane,1977,Qtr 3,September,20,High School,0,S,2,Skilled Manual,0,$40000
16737,"Selikoff, Steven",8384 Golden Rain Road,1979,Qtr 2,May,2,High School,1,S,2,Skilled Manual,0,$40000
16738,"Lu, Ramon",7741 Morgan Ave.,1939,Qtr 3,September,3,Partial College,0,M,2,Clerical,2,$30000
16739,"Weber, Cory",1132 San Vincente Drive,1939,Qtr 2,June,27,Bachelors,1,M,2,Management,2,$40000
16740,"Li, Elijah",2096 Blackwood Drive,1940,Qtr 4,October,26,Bachelors,0,M,2,Management,2,$40000
16741,"Xu, Alan",5727 Eola,1940,Qtr 3,September,7,Bachelors,0,M,2,Management,2,$40000
16742,"Pal, Mitchell",2159 Barbie Dr.,1940,Qtr 4,November,12,Bachelors,0,M,2,Management,2,$40000
16743,"Stewart, Ariana",3726 Northridge Drive,1942,Qtr 2,May,20,Bachelors,1,M,2,Management,2,$40000
16744,"Guo, Lacey",3710 Via Appia,1942,Qtr 2,June,15,Bachelors,1,M,2,Management,2,$40000
16745,"Moreno, Krista",3371 Thors Bay Road,1942,Qtr 4,November,24,Graduate Degree,0,S,1,Management,2,$60000
16746,"Peterson, Brianna",7647 Valencia Place,1976,Qtr 4,November,5,High School,0,S,2,Skilled Manual,0,$40000
16747,"Davis, Alexander",430 Surf Drive,1975,Qtr 2,June,14,High School,0,S,2,Skilled Manual,0,$40000
16748,"Peterson, Patrick",1751 Joan Ave.,1975,Qtr 2,June,1,High School,1,S,2,Skilled Manual,0,$40000
16749,"Coleman, Aaron",3393 Alpha Way,1974,Qtr 2,May,10,Partial College,1,S,1,Skilled Manual,0,$30000
16750,"Sanders, Seth",7348 Indianhead Way,1974,Qtr 2,May,11,Partial College,1,M,1,Skilled Manual,0,$30000
16751,"Scott, Aaron",199 Clymer Ct.,1973,Qtr 4,December,13,Partial College,1,M,1,Skilled Manual,0,$60000
16752,"Wright, Mason",1347 Palisade Court,1973,Qtr 1,February,27,Partial College,1,S,1,Skilled Manual,0,$60000
16753,"Harris, Rachel",8790 N. 108th St.,1972,Qtr 1,February,23,Partial College,1,S,2,Skilled Manual,0,$70000
16754,"Bell, Alex",435 Santa Barbara,1972,Qtr 4,December,5,Bachelors,1,S,1,Management,0,$80000
16755,"James, Olivia",1990 Guadalajara,1972,Qtr 3,July,26,Bachelors,1,M,1,Management,0,$80000
